店铺名称,页面id,类别,品牌名称,品牌id,品牌logo,评分,平均价格,最低价格,所属地区,地区Id,纬度,经度,详细地址,楼层,地铁站id,停车信息,优惠套餐情况,营业时间,联系电话,累计售出份数,餐厅简介,特色菜,是否小吃,有无外卖,上周订单数,历史订单数,wifi,支持预定
豪尚豪牛排馆(旺角购物湖光北街店),279563,牛排,豪尚豪牛排馆,25903,http://p1.meituan.net/poi/33c7c421308d8f44cd7221ba02bd1a9f151007.png,3.9,66,45,望京,14,40.001404,116.463867,朝阳区湖光北街9号旺角购物广场2层,2,"1485,147,",有停车位,45代50元;,周一至周日 11:00-22:00,010-84728259,27960,豪尚豪牛排馆，致力于营造“高贵不贵”的专业西餐厅； 口味独特，源于宝岛台湾，专注制作牛排21年，专业的研发团队，独特的腌制方式；豪尚豪坚持将科学的饮食方式同精致的饮食文化相结合， 为您精心准备了中西套餐、精美茶点、时令小菜、时尚饮品等系列。,,False,1,11,27960,True,False
东田之村·和风料理(方庄店),61219518,日本菜,,0,,4.6,158,90,方庄/蒲黄榆,20,39.861968,116.426353,丰台区群星路芳群园三区4号楼中乐六星酒店1层,,"3802,86,87,",,单人午餐198元起;90代100元;,周一至周日 11:30-14:00 17:30-21:30,010-57955536,27959,,,False,1,236,27959,True,False
茶大爷(国瑞购物中心店),42445527,奶茶/果汁,,0,,3.9,11,3.9,崇文门,15,39.898152,116.419656,东城区崇文门外大街16国瑞城购物中心地下一层（面包新语旁）,G,"83,32,1454,84,",,9折（买单立享）;3.9元招牌饮品，9.8元超值饮品;,周一至周日 10:00-21:30,010-87107329,27952,,,False,1,251,27952,True,False
恭敬李麻辣香锅(光明楼店),289807,干锅/香锅,恭敬李,550423,,5,75,85,左安门,15,39.884718,116.441028,东城区光明路光明楼旁（龙潭湖公园北门）,,,,85代100元;,"周一至周五 10:30-14:30 17:00-21:30  周六,周日 10:30-21:30",010-67145386,27831,,,False,1,98,27831,True,False
北京全聚德(西三旗店),357728,烤鸭,,0,,3.5,98,90,回龙观,4750,40.0664,116.355951,昌平区枫丹丽舍1号（北京国际温泉酒店内，近旗胜家园）,,"138,90,",,2-3人餐199元，4-6人餐488元，7-8人餐1088元;90代100元;,周一至周日 11:00-14:00 17:00-21:00,010-82583088,27811,全聚德烤鸭宴会厅装修风格秉承百年传统，又将具有代表中国情结的“中国红”元素融入到宴会大厅的装修风格中，装修风格富贵、典雅、喜气洋溢，宴会大厅可容纳350余人用餐，是婚宴或商务宴请的唯美选择！豪华包间共计16余间，包间名称其中4间豪华包间拥有独立洗手间和独立备餐间，各个房间引用词牌寓意命名，并根据各个房间不同寓意进行唯美装修，装修风格典雅，大方，是商务宴请和亲朋聚会的理想场所！,,False,0,107,27811,True,False
虾吃虾涮虾火锅(六里桥店),74408740,虾蟹火锅,虾吃虾涮,2017476,http://p0.meituan.net/poi/a666ceb21dc91872999890e6221e2b6a61642.png,4.5,65,92,北京西站/六里桥,20,39.878919,116.317368,丰台区太平桥路15号107底商（永辉超市往南20米）,,"100,",,每满100减8（买单立享）;双人餐138元，3-4人餐228元，6-7人餐358元;92代100元;,周一至周日 10:00-22:00,010-58427597/15801356712,27792,,,False,1,180,27792,True,False
星怡会(西直门店),96448406,新加坡菜,星怡会,615016,http://p1.meituan.net/poi/da4590d01732fff21cb11f31e16fb71831224.png,5,84,95,西直门/动物园,16,39.94176,116.352574,西城区西直门外大街1号凯德MALL3楼,3,"130,24,53,",,每满100减5（买单立享）;双人餐138元起，3-4人餐199元;95代100元;,周一至周日 10:30-21:30,010-58302263,27786,,,False,1,138,27786,True,False
韩时烤肉(华联购物中心店),66786569,韩国菜,韩时烤肉,1145685,http://p1.meituan.net/poi/8a0672862088b32043f8be15ddd5513e63623.png,5,63,18,常营,14,39.926597,116.597711,朝阳区朝阳北路17号楼华联常营购物中心F3-25,3,"1266,",,9.5折（买单立享）;单人餐18元起，双人餐205元起，4人餐389元，3-4人餐499元，6人餐529元;92代100元;,周一至周日 10:00-22:00,010-81030270,27775,,,False,1,166,27775,False,False
茶大爷(北京来福士店),41485740,奶茶/果汁,,0,,3.8,11,3.9,东直门,15,39.94009,116.43243,东城区东直门南大街1号北京来福士B1层,-1,"37,214,145,36,",,9折（买单立享）;3.9元招牌饮品，9.8元超值饮品;,周一至周日 10:00-21:30,010-84094320,27769,,,False,1,180,27769,True,False
潮堂(颐堤港店),40411875,潮州菜,,0,,5,94,0,酒仙桥,14,39.9697,116.491289,朝阳区酒仙桥路18号颐堤港购物中心二层247,2,"1495,",有停车位,,周一至周日 10:00-14:30 17:00-22:00,010-84799882,27765,潮堂，主要经营潮汕美食，秉承“健康、养生、返璞归真”的美食理念，重视食材原汁原味，口味崇尚清淡，质量精益求精，选料考究，制作精细，由金悦利湾荣誉管理，品质保证，精美佳肴只为与您同分享。,,False,0,0,27765,True,False
汉拿山(紫竹桥店),264112,韩式烤肉,汉拿山,25856,http://p0.meituan.net/poi/2c0577def9e51d5dbb131e5d8fcf419a54667.png,3.8,94,95,紫竹桥,17,39.945799,116.300945,海淀区车道沟10号（西三环紫竹桥西1000米）,,"1270,",免费停车,双人餐228元，4人餐428元;95代100元;,周一至周日 10:00-21:00  2019-02-04 10:00-17:00 2019-02-05 11:00-18:00 2019-02-06 11:00-19:00,010-68455678,27761,北京大牌美食护照集合了9大餐饮大牌,,False,1,78,27761,True,False
大鸭梨烤鸭店(车站路店),264283,烤鸭,大鸭梨,24976,http://p1.meituan.net/poi/a45acee85a01c13509676b448324d2f86549.png,4,60,88,新华大街,4751,39.905865,116.662125,通州区车站路37号,,,,满100减12（买单立享）;双人餐199元，3-4人餐298元，6-7人餐588元，9-10人餐888元;88代100元;,周一至周日 09:30-14:30 17:00-22:00,010-69515103/4007328080,27756,大鸭梨烤鸭店，老远就看见了就会让人想象到那张憨态可掬的笑脸，夸张的卡通造型像鸭又像梨，透着一份亲切。大鸭梨的陈设典雅大方，色调明快柔和，更显独特韵味。大鸭梨的饭菜好吃不贵。不论档次高低，每一道菜都被烹制得有形有色更有味，虽是家常，却不寻常低廉的价位更是难得，许多人干脆将这里当作自家饭厅，优质烤鸭：色泽红艳，肉质细嫩，味道醇厚，肥而不腻的特色，色泽略黄，柔软淡香，夹卷其他荤素食物用，为宴席常用面点，更是家常风味小吃,,False,1,267,27756,True,False
孔乙己小馆(百盛购物中心复兴门店),274677,其他浙江菜,孔乙己小馆,1418801,,3.6,91,90,复兴门,16,39.908018,116.357921,西城区复兴门内大街101号百盛购物中心南楼7层（复兴门地铁站）,7,"12,27,11,",免费停车,90代100元;,周一至周日 11:00-14:00 17:00-21:00,010-66026878/66026388,27712,孔乙己品牌始创于1993年。二十年的风雨历程，二十年的沉淀与累积，将于2013这个对于孔乙己而言别具意义的年度，徐徐绽放。历史，名人，社会，品味；美酒，名菜，香茗，典故。不经意的点缀，不经意的诉说，不经意的悠然，让您在品江南味道的同时，穿越回吴越纷争的经典，漫步于江南水乡的惬意，触碰“凤头钗”的刻骨铭心，感受“兰亭序”的潇洒名士之风。对革命的纪念，对鲁迅精神的传承，对社会的回馈，对未来的希冀，孔乙己的二十年，注定将会是不凡的一年。 到孔乙己想到的自然是鲁迅先生。先生是绍兴人，我们做的是绍兴菜。位于千年越文化东起点的古月名称-绍兴，素有水乡、酒乡、名士乡等诸多美誉，富有久远厚重而深沉的历史文化底蕴，而衍生出来的绍兴菜也有其丰富的内涵。孔乙己餐饮集团在北京设有八号公馆店，什刹海店，复兴门店。孔乙己，秉着传承古越绍兴千年历史文明，在独有风韵的江南菜系基础上不断创新，以其各自鲜明特色菜品与环境，构筑京城别致、时尚而尊贵的美食之地。,,False,1,186,27712,True,False
湊湊火锅·茶憩(方庄时代店),160432856,特色火锅,湊湊 火锅茶憩,2882189,,4.5,121,36,方庄/蒲黄榆,20,39.865458,116.435339,丰台区方庄芳星园二区6号楼方庄时代广场4F方庄站A口出,4,"3797,3802,",,双人餐36元起，4人餐399元;,周一至周日 11:00-22:00,010-53115016/010-53115015,27545,,,False,1,101,27545,False,False
东方饺子王(南礼士路店),264481,东北饺子,东方饺子王,25151,http://p0.meituan.net/poi/09ea6507b32c53c23b123bc94c4c56c420763.png,4.5,48,79,西城区,16,39.908066,116.352408,西城区南礼士路丙25号（长安街路口西北角）,,"11,27,12,",,每满75减5（买单立享）;双人餐79元起;92代100元;,周一至周日 10:00-22:00  2019-02-04 10:00-14:00 2019-02-05至2019-02-07 10:00-20:00,010-68058733,27524,“东方饺子王”1993年4月始创于北国冰城哈尔滨，创业初期是1家营业面积不足40平方米，员工近10人的小海鲜饺子馆。秉承把“饺子做精、做细、做优、做大”（把“食堂饺子做透做足”）目标，并在专业化经营中融合丰富式简餐理念，现已稳步走过20年发展历程。 “东方饺子王”作为大众化连锁餐饮企业，立足简餐兼顾快餐，把店铺开到家门口，让顾客就近消费，并对产品、价格、店铺、品牌定位等已形成体系并建立了规范，进入全国大众化餐饮连锁一线品牌，成为中国最好的餐饮体验提供商。 “东方饺子王”先后被黑龙江评委“AAA级信誉企业”、“消费者信得过餐饮企业”、“餐饮业连锁示范企业”：并相继获得中国烹饪协会评定的“中华餐饮名店”、“中国快餐连锁著名品牌企业”、2009年度中国快餐业50强企业；荣获中国饭店协会评定的“全国十佳连锁餐饮企业”、“全国绿色餐饮企业”。“东方饺子王”的“三鲜饺子”、“猪肉西芹水饺”、“黄瓜先下水饺”等产品先后被评为“中华名小吃”、“中国名点”。,,False,1,26,27524,True,False
山城辣妹子重庆火锅(建外SOHO店),2390307,重庆火锅,山城辣妹子,485116,http://p1.meituan.net/poi/3e9cfc65260c991f0e0641783179c716104520.png,4.5,85,93,国贸/建外,14,39.904769,116.454442,朝阳区东三环中路39号建外SOHO西区13号楼商铺的3层1334室（近国贸地铁站）,0,"19,20,127,",,93代100元;,周一至周日 09:30-22:00,010-59001658,27493,20年，对于山城辣妹子来说，是从只有9张餐桌的小店到近20家连锁店的飞越，是从营业面积不足百平米到1万平米的飞越。,,False,0,99,27493,True,False
乐食派·麻辣香锅(世纪金源购物中心店),1123,干锅/香锅,乐食派麻辣香锅•甜品,160761,http://p0.meituan.net/poi/ef44645c791391d0cb92a2688314865487038.png,4,58,93,远大路,17,39.958737,116.289321,海淀区远大路1号世纪金源购物中心5层,5,"1269,1268,",有停车位,双人餐138元起，双人餐138元起，2-4人餐182元;93代100元;,周一至周日 09:30-21:30,010-88866327,27475,"乐食派麻辣香锅以“快速、时尚、休闲、专业”为定位，力求口味独特、确保产品品质，目前拥有20多家直营麻辣香锅餐厅，还特别独创麻辣香锅与甜品的绝妙搭配，为广大钟爱麻辣香锅的食客提供了更为美妙、更为惬意的美食体验。凭美团券验证短信须到乐食派店内换取100元充值卡，充值至乐食派会员APP账户内使用,同时可体验自助点餐、自助支付功能。为节约您的时间，请在到店前下载注册乐食派APP会员账户。 特别提示：凭美团券验证短信须到乐食派店内换取100元充值卡，充值至乐食派会员APP账户内使用,同时可体验自助点餐、自助支付功能。为节约您的时间，请在到店前下载注册乐食派APP会员账户。在手机上可直接打开http://uapp.leshipai.com/lsp_tuangou.apk 下载，也可在苹果市场、百度市场、豌豆荚、小米市场、搜狗市场、安卓市场内搜索“乐食派”下载）”，同时加黑加粗这段话",,False,1,116,27475,True,False
老冯烤羊蝎子馆(北土城店),6710673,烧烤,老冯烤羊蝎子,1575335,,4,80,190,安贞,14,39.97662,116.38737,朝阳区北土城西路祁家豁子2号院（近健德门桥东）,,"115,116,98,",,190代200元;,"周一至周五 11:00-14:00 16:30-23:30  周六,周日 11:00-23:30",010-59476868/62380635,27415,羊大梁，因其形似蝎子，故而老北京人俗称羊蝎子。选自羊之精髓，又称肉中黄金。羊蝎子在我国首都北京周围已有三百余年历史，原见于皇宫贵族的一道美菜，后传入民间。京城冯师傅以其多年经验，只采用内蒙古锡林郭勒地区天然放养的六月龄左右小尾羔羊为原料，配以多种秘制调料，科学的调配滋补配方，经泡、挑、烧、煨、焖、浸、烤等十几道工序秘制，并用特制烤炉精心烤制而成，烤架新颖别致，外酥里嫩，不腥不膻，口齿留香，留恋往返，各味协调，回味悠久，百吃不厌，深得食客青睐！使其营养与保健同源。 老冯烤羊蝎子馆，作为烤羊蝎子的发源地， 经过新老顾客的口碑传递，老冯师傅的特别秘制工艺被多家羊蝎子名店所采用，在京城已是遍地开花，甚是火爆。因此大江南北诸多城市精明的餐饮业者纷纷不远千里赴京向老冯师傅求经加盟。成为当前餐饮业的一朵奇葩！北京老冯烤羊蝎子馆已被多家电视台、当地美食频道多次报道。,,False,0,148,27415,True,False
鸭班(蓝色港湾店),160800167,烤鸭,,0,,3.4,103,95,团结湖/朝阳公园,14,39.949571,116.475295,朝阳区朝阳公园路6号SOLANA蓝色港湾2层M234号（传奇影城对面SOLANA MALL 2层）,2,"1492,",,双人餐258元，4人餐398元;95代100元;,"周一至周五 11:00-14:00 17:00-21:00  周六,周日 11:00-15:00 17:00-21:00",010-59056128,27404,,,False,1,408,27404,False,False
阳坊胜利涮羊肉(胜利总店),262492,老北京火锅,阳坊胜利涮羊肉,1110907,http://p1.meituan.net/poi/d5fbc861f29c3ec6b4fb161b8f3d61fe204145.png,4.1,79,58,昌平区,4750,40.137864,116.140398,昌平区北京市昌平区阳坊镇中心街南侧,,,免费停车,每满100减5（买单立享）;单人餐58元，双人餐158元，4人餐339元;95代100元;,周一至周日 09:00-22:00,010-69760365,27384,从牧养到餐桌，每一片羊肉都在可控范围内。 1.启动牧户认证体系，天然牧养 2.专业加工基地，清真屠宰工艺，科学排酸 3.全程动物检疫，质量保证 4.高效冷链储运，新鲜不流失 5.上桌奉客,,False,0,391,27384,True,False
姚记炒肝店(簋街店),1528707,快餐,姚记炒肝店,431162,,4.5,24,47.5,北新桥/簋街,15,39.940642,116.417201,东城区东直门内大街288-3号（北新桥十字路口东南角）,,"78,79,77,38,",免费停车,95代100元;,周一至周日 06:00-23:00,010-64093089,27348,“要想吃炒肝，鼓楼一拐弯”的姚记炒肝老店如今在东直门簋街西口开了**家分店。“簋街吃炒肝，西口路南边”是食客们为姚记新店编的又一顺口溜。姚记炒肝新店装修雅致，而且推出了更多品种的老北京美食，既有本店主打食品包子、炒肝、卤煮火烧、咯吱、灌肠、春卷、爆肚、麻豆腐、豆汁焦圈等多种传统小吃，还为大家准备了多种京味炒菜、时令凉菜。清凉解暑的杏仁豆腐和新开发的营养杞菊茶粥一推出就点购率很高，各种美味水饺也颇受食客欢迎。“要正宗，更要美味”是姚记炒肝店的经营宗旨，正是地道的口味使食客们蜂拥而至；宽敞温馨典雅的就餐环境还吸引了许多大型团餐和亲朋好友到此聚会.,,False,1,38,27348,True,False
兴记潮牛潮汕牛肉火锅(好运街店),93574853,潮汕牛肉火锅,,0,,3.5,108,95,燕莎,14,39.951575,116.471136,朝阳区好运街朝阳公园路1-5号（朝阳公园旁）,,"122,1492,",停车位收费标准：咨询商户,双人餐131.4元，4人餐268元;95代100元;,周一至周日 10:00-23:00,010-58670229,27289,,,False,1,203,27289,True,False
